RK,PLAYER,POS,GP,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,AVG,TTL
291,Easton Stick   LAC,QB,5,—,—,—,—,BYE,—,—,—,—,—,—,—,—,5.2,18.4,16.6,11.9,16.0,13.6,68.1
292,Brandon Powell   MIN,WR,17,0.0,-2.0,1.5,0.0,9.2,4.9,10.9,2.2,9.5,7.5,6.2,7.7,BYE,0.0,0.0,8.3,0.0,1.2,3.9,67.1
293,Mike Gesicki   NE,TE,17,6.6,8.3,2.8,2.2,3.7,5.8,8.5,3.1,0.0,4.2,BYE,0.0,0.0,0.0,1.7,9.5,7.5,1.5,3.8,65.4
294,Arizona Cardinals   ARI,DST,17,19.0,4.0,5.0,-3.0,4.0,5.0,9.0,3.0,1.0,3.0,10.0,-2.0,6.0,BYE,-4.0,3.0,2.0,0.0,3.8,65.0
295,Greg Dortch   ARI,WR,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,—,1.2,0.0,13.6,11.7,2.9,BYE,4.0,12.5,15.2,3.4,4.0,64.5
296,Daniel Jones   NYG,QB,6,6.5,31.7,5.0,10.7,7.2,—,—,—,1.9,—,—,—,BYE,—,—,—,—,—,10.5,63.0
297,Trenton Irwin   CIN,WR,15,0.0,—,—,2.7,14.0,0.0,BYE,4.4,0.0,13.4,6.6,3.5,3.5,0.0,0.0,7.7,1.4,5.4,4.2,62.6
298,Allen Robinson II   PIT,WR,17,11.4,3.2,6.4,1.8,7.9,BYE,1.7,0.0,2.0,0.0,5.0,2.1,4.9,3.1,4.9,7.6,0.0,0.0,3.6,62.0
299,Colby Parkinson   SEA,TE,17,1.8,6.1,6.8,0.0,BYE,4.9,4.6,0.0,1.6,1.3,0.0,1.9,0.0,10.8,1.6,10.7,5.8,3.8,3.6,61.7
299,Joshua Kelley   LAC,RB,17,15.1,3.9,2.7,6.5,BYE,1.4,13.5,2.1,3.2,1.6,1.3,3.4,4.5,0.6,1.8,-0.2,0.2,0.1,3.6,61.7
301,JuJu Smith-Schuster   NE,WR,11,7.3,7.8,1.5,2.4,3.6,—,—,7.3,11.1,1.9,BYE,3.0,2.1,13.0,—,—,—,—,5.5,61.0
302,Jamaal Williams   NO,RB,13,7.2,2.9,—,—,—,—,1.4,4.8,3.2,2.0,BYE,3.0,2.6,4.3,3.6,2.3,11.1,12.4,4.7,60.8
303,A.T. Perry   NO,WR,10,—,—,—,—,—,—,—,0.0,0.0,11.8,BYE,1.7,4.0,5.4,5.4,10.5,1.5,20.3,6.1,60.6
304,Tommy Tremble   CAR,TE,16,0.0,0.0,2.5,0.0,7.1,4.5,BYE,8.4,3.2,4.6,7.4,1.7,—,1.2,5.2,9.9,1.6,3.1,3.8,60.4
304,Adam Trautman   DEN,TE,17,8.4,0.0,0.0,0.0,12.6,1.4,1.5,0.0,BYE,3.5,5.3,7.8,1.6,9.9,3.4,0.0,1.9,3.1,3.6,60.4
306,Jalin Hyatt   NYG,WR,17,0.0,10.9,0.0,3.0,0.0,5.1,9.5,0.0,3.9,0.0,1.7,15.9,BYE,3.3,0.0,0.0,5.5,1.5,3.5,60.3
307,Allen Lazard   NYJ,WR,14,6.6,4.3,6.9,15.1,6.3,1.8,BYE,7.5,3.8,2.7,0.0,—,0.0,0.0,5.1,0.0,—,—,4.3,60.1
308,Isaiah Hodgins   NYG,WR,17,1.4,14.0,0.0,5.4,3.9,0.0,3.3,0.0,0.0,0.0,4.2,8.2,BYE,10.2,0.0,0.0,2.8,6.6,3.5,60.0
309,KaVontae Turpin   DAL,WR,16,10.5,2.5,0.0,6.1,9.6,0.0,BYE,2.3,7.5,—,4.3,10.4,2.0,2.2,0.0,1.8,0.0,0.5,3.7,59.7
310,Tyson Bagent   CHI,QB,5,—,—,—,—,—,6.7,12.9,13.2,18.8,7.7,—,—,BYE,—,—,—,—,—,11.9,59.3
311,Michael Carter   ARI,RB,15,3.8,2.1,1.3,4.1,5.2,0.5,—,0.2,8.4,0.0,—,7.4,2.5,BYE,6.7,0.0,13.7,2.9,3.9,58.8
311,Jalen Tolbert   DAL,WR,17,0.0,4.8,0.0,9.3,0.0,-2.0,BYE,0.0,13.9,2.2,3.2,6.9,2.7,0.0,0.0,7.1,1.9,8.8,3.5,58.8
313,Xavier Gipson   NYJ,WR,17,6.0,0.0,0.0,2.7,-2.0,1.8,BYE,0.3,5.2,3.4,-0.3,3.5,12.8,8.2,4.9,2.7,8.1,1.4,3.5,58.7
314,Washington Commanders   WAS,DST,17,11.0,10.0,1.0,2.0,-1.0,10.0,9.0,2.0,3.0,0.0,9.0,-4.0,-4.0,BYE,6.0,3.0,1.0,0.0,3.4,58.0
315,Braxton Berrios   MIA,WR,16,7.2,4.8,5.3,17.4,3.3,4.0,1.7,2.8,0.0,BYE,—,0.0,0.0,3.3,2.2,0.0,3.0,2.9,3.6,57.9
316,Jake Bobo   SEA,WR,17,0.0,1.3,7.5,0.0,BYE,6.3,16.1,10.6,0.0,3.3,1.8,1.6,1.9,0.0,1.4,1.8,1.4,1.9,3.3,56.9
317,Marquez Valdes-Scantling   KC,WR,16,6.8,3.3,4.7,1.6,2.2,0.0,17.4,2.7,4.2,BYE,0.0,0.9,4.5,4.2,2.7,0.0,1.3,—,3.5,56.5
318,Dawson Knox   BUF,TE,12,5.5,10.0,2.1,2.2,4.7,4.7,4.0,—,—,—,—,—,BYE,6.6,0.0,4.6,0.0,10.2,4.6,54.6
319,Skyy Moore   KC,WR,14,0.4,16.0,8.2,1.9,3.1,4.2,3.5,1.8,5.3,BYE,1.4,6.4,1.5,0.0,0.0,—,—,—,3.8,53.7
319,Mitchell Trubisky   PIT,QB,5,—,—,—,0.7,—,BYE,—,9.3,—,—,—,—,7.2,21.6,14.9,—,—,—,10.7,53.7
321,Chase Brown   CIN,RB,12,—,0.2,0.0,0.7,1.2,2.2,BYE,—,—,—,—,0.0,6.1,19.5,8.1,4.4,4.8,6.3,4.5,53.5
322,Josh Oliver   MIN,TE,17,6.2,3.3,8.4,0.0,0.5,0.0,2.6,0.0,2.1,0.0,14.7,0.0,BYE,0.0,3.4,4.3,2.7,5.1,3.1,53.3
323,Kadarius Toney   KC,WR,13,1.0,8.8,0.9,4.2,7.7,9.4,2.3,1.1,2.8,BYE,4.6,—,0.6,7.1,2.5,—,—,—,4.1,53.0
324,Calvin Austin III   PIT,WR,17,9.7,1.8,15.2,5.9,0.0,BYE,0.1,4.9,1.0,1.9,0.0,1.5,2.0,1.2,0.0,6.7,0.0,0.8,3.1,52.7
325,Zach Ertz   ARI,TE,7,8.1,11.6,2.6,11.3,9.0,4.2,4.9,—,—,—,—,—,—,BYE,—,—,—,—,7.4,51.7
326,Jauan Jennings   SF,WR,13,0.0,7.1,5.1,—,2.9,4.6,10.4,0.0,BYE,1.8,0.0,1.7,13.4,0.0,4.5,—,—,—,4.0,51.5
327,Brevin Jordan   HOU,TE,13,—,4.7,9.3,0.0,0.0,2.1,BYE,—,—,—,0.0,1.9,9.4,6.5,2.4,4.7,9.9,0.0,3.9,50.9
328,Andrei Iosivas   CIN,WR,16,0.0,0.0,0.0,0.0,1.9,7.3,BYE,7.2,1.9,0.0,—,2.6,0.0,0.0,1.5,7.6,0.0,20.6,3.2,50.6
329,Daniel Bellinger   NYG,TE,17,1.1,0.0,1.8,1.6,1.7,0.0,0.0,0.0,7.3,5.4,6.8,1.8,BYE,3.5,3.3,8.3,7.9,0.0,3.0,50.5
330,Drew Sample   CIN,TE,17,0.0,0.0,1.7,0.9,0.0,1.4,BYE,0.0,12.0,3.2,3.9,8.1,2.1,2.4,0.0,6.8,5.1,2.7,3.0,50.3
331,Mike Williams   LAC,WR,3,8.5,16.6,25.1,—,BYE,—,—,—,—,—,—,—,—,—,—,—,—,—,16.7,50.2
332,Graham Gano   NYG,K,8,0.0,7.0,9.0,5.0,13.0,10.0,2.0,4.0,—,—,—,—,BYE,—,—,—,—,—,6.3,50.0
333,Mo Alie-Cox   IND,TE,17,0.0,2.5,0.0,10.5,2.7,0.0,0.4,2.1,0.0,0.0,BYE,4.0,0.0,7.2,10.1,0.0,3.8,5.8,2.9,49.1
334,David Bell   CLE,WR,15,0.0,5.7,0.0,0.0,BYE,1.6,0.0,0.0,—,—,0.0,0.0,3.2,11.1,0.0,1.6,2.7,22.8,3.2,48.7
335,Hunter Renfrow   LV,WR,16,—,3.3,3.7,3.2,1.7,0.0,3.4,3.9,5.2,1.5,9.2,7.8,BYE,5.6,0.0,0.0,0.0,0.0,3.0,48.5
336,Austin Hooper   LV,TE,16,3.0,4.0,—,2.1,3.1,3.9,3.8,3.9,2.0,1.7,0.0,2.4,BYE,1.5,0.0,3.3,5.8,7.9,3.0,48.4
337,Elijah Mitchell   SF,RB,11,1.0,—,7.4,—,—,-0.3,-0.1,0.2,BYE,2.3,2.4,4.6,1.3,—,—,—,14.0,14.7,4.3,47.5
338,Lil'Jordan Humphrey   DEN,WR,16,9.1,1.4,—,2.1,0.0,0.0,0.0,0.0,BYE,2.4,0.0,2.3,2.2,2.2,10.6,0.0,14.9,0.0,3.0,47.2
339,Matt Breida   NYG,RB,17,1.6,0.5,10.8,12.8,3.4,1.3,1.9,2.7,2.1,0.3,-0.1,2.6,BYE,1.6,4.1,1.3,0.0,0.0,2.8,46.9
340,Cam Akers   MIN,RB,7,8.9,—,—,7.1,3.8,2.5,8.1,9.5,6.8,—,—,—,BYE,—,—,—,—,—,6.7,46.7
341,Foster Moreau   NO,TE,15,0.0,4.0,—,—,7.6,7.3,6.3,0.0,3.3,0.0,BYE,0.0,4.8,2.8,4.3,2.3,2.3,1.3,3.1,46.3
342,Royce Freeman   LAR,RB,11,—,—,0.0,0.0,—,—,6.6,10.4,3.2,BYE,7.3,13.7,0.0,0.9,1.6,—,—,2.5,4.2,46.2
343,Bo Melton   GB,WR,5,—,—,—,—,—,BYE,—,—,—,—,—,0.0,—,—,1.7,9.1,22.5,12.6,9.2,45.9
344,Alex Erickson   LAC,WR,8,—,—,—,—,BYE,—,—,—,—,—,2.2,2.7,3.3,1.9,8.3,5.1,16.8,4.9,5.7,45.2
345,Jordan Mason   SF,RB,16,—,0.0,1.1,3.3,12.9,8.7,0.0,0.0,BYE,0.0,0.0,0.0,1.0,9.6,2.0,0.0,0.3,5.8,2.8,44.7
346,Cedric Tillman   CLE,WR,14,0.0,0.0,0.0,1.5,BYE,—,—,—,1.3,0.0,2.0,9.5,4.0,4.3,9.2,3.3,1.8,7.3,3.2,44.2
347,Darrell Henderson Jr.   LAR,RB,4,—,—,—,—,—,—,13.6,11.5,5.5,BYE,12.9,—,—,—,—,—,—,—,10.9,43.5
348,Kendre Miller   NO,RB,8,—,—,4.4,1.8,13.0,2.2,0.0,2.9,4.1,—,BYE,—,—,—,—,—,—,14.9,5.4,43.3
349,Mack Hollins   ATL,WR,13,6.1,9.0,3.3,0.0,4.9,7.1,0.0,4.7,6.6,—,BYE,—,—,1.4,—,0.0,0.0,0.0,3.3,43.1
350,Salvon Ahmed   MIA,RB,8,1.1,7.1,—,—,—,12.4,1.3,5.7,3.2,BYE,12.1,0.0,—,—,—,—,—,—,5.4,42.9
351,Pierre Strong Jr.   CLE,RB,17,0.0,6.1,2.7,4.9,BYE,0.0,2.5,9.2,1.2,0.0,1.5,0.0,2.0,0.0,3.1,2.2,0.9,6.5,2.5,42.8
352,Hayden Hurst   CAR,TE,10,15.1,5.0,2.1,1.7,5.1,2.6,BYE,0.0,7.4,3.4,—,—,—,—,—,0.0,—,—,4.2,42.4
353,Jeff Wilson Jr.   MIA,RB,10,—,—,—,—,—,—,1.4,5.7,6.8,BYE,—,10.3,1.1,0.0,1.6,3.5,6.4,4.5,4.1,41.3
353,Van Jefferson   ATL,WR,17,6.4,1.9,6.0,4.9,0.0,0.0,1.5,5.4,2.4,0.0,BYE,2.3,0.0,0.0,0.0,2.3,4.9,3.3,2.4,41.3
355,Ameer Abdullah   LV,RB,17,0.0,1.5,3.6,3.4,2.5,0.0,0.0,2.9,4.5,1.4,1.4,2.3,BYE,3.9,6.5,2.2,3.2,1.7,2.4,41.0
356,Jamal Agnew   JAC,WR,11,-0.2,1.5,6.9,—,0.1,0.0,7.5,0.0,BYE,0.0,—,—,—,—,15.0,2.2,7.3,—,3.7,40.3
357,Dalvin Cook   BAL,RB,15,8.9,0.2,5.9,2.8,2.3,2.4,—,0.5,1.8,2.6,1.3,4.1,3.6,1.8,2.0,0.0,—,—,2.7,40.2
357,Johnny Mundt   MIN,TE,16,0.0,—,0.0,0.0,2.1,0.0,0.0,1.8,2.8,2.8,0.0,0.0,BYE,1.4,1.3,3.3,13.9,10.8,2.5,40.2
357,Will Dissly   SEA,TE,15,3.7,6.5,—,—,BYE,1.4,0.0,0.0,0.0,4.2,1.9,3.1,0.0,1.3,2.9,1.6,0.0,13.6,2.7,40.2
360,Deonte Harty   BUF,WR,16,4.3,2.4,3.3,3.0,8.2,7.3,2.0,0.0,0.0,0.0,-0.2,—,BYE,3.5,0.0,-2.0,0.0,8.2,2.5,40.0
361,Treylon Burks   TEN,WR,11,4.7,10.6,1.5,—,—,—,BYE,0.0,4.8,—,—,—,0.0,1.6,9.4,4.2,3.1,0.0,3.6,39.9
362,Chase Edmonds   TB,RB,13,0.8,1.2,—,—,BYE,—,—,4.1,0.4,1.7,2.9,1.1,1.9,7.8,1.3,2.5,10.6,3.4,3.1,39.7
362,Connor Heyward   PIT,TE,17,3.9,0.0,0.0,0.0,5.3,BYE,4.3,7.4,3.6,6.2,0.0,3.1,0.0,3.5,0.0,0.0,0.0,2.4,2.3,39.7
364,Mason Rudolph   PIT,QB,4,—,—,—,—,—,BYE,—,—,—,—,—,—,—,—,0.1,20.0,11.5,8.0,9.9,39.6
365,Parker Washington   JAC,WR,9,—,—,—,0.0,—,—,—,—,BYE,—,0.0,0.0,18.1,8.7,5.2,3.9,1.2,2.1,4.4,39.2
366,Scotty Miller   ATL,WR,15,0.0,0.0,—,—,3.0,1.4,5.6,9.4,0.0,7.2,BYE,1.4,0.0,0.0,0.0,2.5,0.0,8.6,2.6,39.1
367,Andrew Beck   HOU,TE,15,0.0,0.2,6.0,0.0,0.0,0.0,BYE,5.9,2.5,—,0.0,1.1,1.5,3.6,0.5,8.6,—,8.9,2.6,38.8
368,Will Mallory   IND,TE,12,—,6.9,—,—,—,0.0,0.0,1.6,—,1.7,BYE,4.9,2.4,9.6,0.0,8.7,2.9,0.0,3.2,38.7
369,Kyle Juszczyk   SF,RB,17,0.0,0.0,0.3,1.7,12.6,1.9,0.0,0.0,BYE,10.6,0.0,0.0,0.0,0.0,4.6,1.5,5.3,0.0,2.3,38.5
370,Olamide Zaccheaus   PHI,WR,16,0.0,—,13.8,2.1,0.0,1.5,0.0,1.5,1.8,BYE,0.0,9.9,0.0,3.8,0.0,0.0,0.0,4.0,2.4,38.4
371,Chris Rodriguez Jr.   WAS,RB,11,0.7,0.0,0.0,—,—,2.3,3.1,—,0.0,—,3.8,2.1,2.9,BYE,3.5,19.5,—,—,3.4,37.9
371,Harrison Bryant   CLE,TE,17,8.5,0.0,0.4,1.4,BYE,0.0,0.0,0.0,0.0,1.5,0.0,5.2,15.9,0.0,0.0,1.6,3.4,0.0,2.2,37.9
373,Pharaoh Brown   NE,TE,16,0.0,—,15.1,0.0,0.0,2.5,7.1,5.3,0.0,0.0,BYE,0.0,0.0,1.4,1.4,4.5,-0.5,1.0,2.4,37.8
374,KhaDarel Hodge   ATL,WR,17,0.0,0.0,2.5,3.9,2.1,0.0,2.9,10.5,9.0,0.0,BYE,0.0,0.0,2.8,2.0,1.5,0.0,0.0,2.2,37.2
375,Cordarrelle Patterson   ATL,RB,13,—,—,—,—,1.7,1.6,5.6,0.7,1.3,4.0,BYE,4.3,2.7,0.7,7.0,5.3,0.0,2.0,2.8,36.9
376,Julio Jones   PHI,WR,11,—,—,—,—,—,—,1.3,7.8,0.0,BYE,2.5,1.0,0.0,0.0,1.6,1.5,17.4,3.3,3.3,36.4
377,Elijah Higgins   ARI,TE,11,—,—,—,—,—,—,1.0,0.0,0.0,0.0,1.2,3.6,3.1,BYE,14.4,3.7,4.1,5.2,3.3,36.3
378,Tyler Scott   CHI,WR,17,3.4,0.0,1.6,1.9,0.0,3.2,5.3,2.1,-0.5,4.1,-0.6,0.0,BYE,2.1,7.6,0.0,3.5,2.2,2.1,35.9
378,Jamison Crowder   WAS,WR,16,0.0,0.0,—,0.0,4.1,0.0,0.0,22.5,6.3,0.0,3.2,0.0,0.0,BYE,0.0,-2.0,0.0,1.8,2.2,35.9
380,Derius Davis   LAC,WR,17,1.5,1.0,1.3,8.7,BYE,0.0,3.4,2.4,7.0,2.7,0.7,1.1,0.0,0.0,-1.2,2.4,0.2,4.5,2.1,35.7
380,Drew Ogletree   IND,TE,12,3.0,—,2.1,13.8,3.6,0.0,0.0,10.3,2.9,—,BYE,—,0.0,0.0,0.0,0.0,—,—,3.0,35.7
382,Quez Watkins   PHI,WR,8,3.7,—,—,—,2.4,—,—,—,—,BYE,—,0.0,5.8,0.0,0.0,0.0,—,23.3,4.4,35.2
383,Dyami Brown   WAS,WR,17,0.0,5.5,0.0,7.1,2.1,0.0,0.0,0.0,5.3,12.1,1.7,0.0,1.0,BYE,0.0,0.0,0.0,0.2,2.1,35.0
384,Deven Thompkins   TB,WR,17,3.0,1.1,2.6,15.6,BYE,2.3,2.4,0.0,0.0,2.1,1.7,0.0,2.1,0.0,-0.1,0.0,1.0,1.1,2.1,34.9
385,D'Ernest Johnson   JAC,RB,17,-0.4,2.7,3.2,-0.2,0.0,1.9,0.0,0.8,BYE,6.0,6.4,7.1,1.9,4.8,0.5,0.2,0.0,-0.1,2.0,34.8
386,John Bates   WAS,TE,17,0.0,7.6,3.2,1.6,3.9,0.0,0.0,2.7,0.5,5.1,3.5,0.0,0.0,BYE,0.0,4.4,1.6,0.0,2.0,34.1
387,Jimmy Graham   NO,TE,11,—,0.0,7.8,—,0.0,0.0,0.0,—,—,—,BYE,—,7.6,9.6,8.9,0.0,0.0,0.0,3.1,33.9
388,Malik Heath   GB,WR,13,0.0,0.0,0.0,—,—,BYE,—,—,0.0,0.0,1.7,8.6,2.5,7.6,5.9,1.0,2.3,3.9,2.6,33.5
388,Irv Smith Jr.   CIN,TE,12,4.7,3.0,—,—,0.0,1.5,BYE,4.5,11.6,1.6,0.0,2.8,0.0,0.0,3.8,—,—,—,2.8,33.5
390,Terrace Marshall Jr.   CAR,WR,8,4.3,—,8.5,14.6,—,0.0,BYE,1.9,0.0,2.1,—,—,—,—,—,—,—,1.5,4.1,32.9
391,Ihmir Smith-Marsette   CAR,WR,17,0.0,0.0,0.0,0.0,0.0,0.0,BYE,0.0,0.0,6.0,0.0,2.4,0.0,1.0,5.2,12.1,4.2,1.6,1.9,32.5
391,Stone Smartt   LAC,TE,14,—,3.4,—,0.0,BYE,0.0,1.5,0.0,0.0,0.0,12.1,0.0,0.0,—,4.5,3.3,4.3,3.4,2.3,32.5
393,Ty Johnson   BUF,RB,9,—,—,—,—,—,—,0.0,—,0.0,0.2,14.8,1.9,BYE,4.1,6.8,—,2.2,2.4,3.6,32.4
394,John Metchie III   HOU,WR,16,—,2.7,3.3,3.2,4.0,0.0,BYE,0.0,2.4,4.5,2.2,1.6,1.9,1.6,1.1,0.0,2.2,1.5,2.0,32.2
394,Tony Jones Jr.   ARI,RB,6,0.5,15.4,9.2,—,—,—,—,—,2.7,1.3,3.1,—,—,BYE,—,—,—,—,5.4,32.2
396,Drew Lock   SEA,QB,4,—,—,—,3.6,BYE,—,—,—,—,—,-0.9,—,—,17.3,12.1,—,—,—,8.0,32.1
397,Jeremy Ruckert   NYJ,TE,15,0.0,0.0,0.0,4.6,1.2,1.8,BYE,0.0,1.7,0.0,5.5,3.8,2.2,6.7,3.6,0.0,—,—,2.1,31.1
397,Kyle Philips   TEN,WR,9,—,—,—,—,0.0,-0.4,BYE,5.4,10.8,9.1,2.0,0.7,—,0.0,—,—,—,3.5,3.5,31.1
399,Trevor Siemian   NYJ,QB,5,—,—,—,—,—,—,BYE,—,—,—,—,—,1.4,—,0.4,11.5,14.7,2.9,6.2,31.0
400,Ronnie Bell   SF,WR,16,0.0,0.0,10.4,1.7,0.0,0.0,—,0.0,BYE,3.0,0.0,0.0,0.0,0.0,0.0,8.2,0.0,7.5,1.9,30.8
401,Parris Campbell   NYG,WR,12,1.2,6.1,8.4,4.5,4.3,0.0,0.0,0.0,3.5,1.6,0.0,0.8,BYE,—,—,—,—,—,2.5,30.4
402,Darrynton Evans   MIA,RB,6,—,—,—,—,—,4.4,6.4,13.0,4.1,0.5,—,1.6,—,—,—,—,—,—,5.0,30.0
402,Patrick Taylor Jr.   GB,RB,11,2.2,0.1,5.9,—,2.7,BYE,—,—,—,—,—,2.5,2.9,7.2,2.2,1.3,3.0,0.0,2.7,30.0
404,Craig Reynolds   DET,RB,15,—,1.5,1.5,0.0,11.2,6.3,3.5,7.6,BYE,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,—,0.0,2.0,29.6
405,Matt Ammendola   HOU,K,5,—,—,—,—,—,—,BYE,—,—,13.0,3.0,3.0,10.0,0.0,—,—,—,—,5.8,29.0
405,Randy Bullock   NYG,K,6,—,—,—,—,—,—,—,—,0.0,6.0,7.0,5.0,BYE,6.0,5.0,—,—,—,4.8,29.0
407,Luke Farrell   JAC,TE,15,—,—,1.4,3.0,2.6,0.0,0.0,1.5,BYE,0.0,4.1,8.5,1.9,0.0,3.8,0.0,1.7,0.0,1.9,28.5
407,Ray-Ray McCloud III   SF,WR,12,0.0,0.0,0.0,4.2,1.1,3.7,4.0,6.3,BYE,0.0,0.0,3.3,—,—,—,—,—,5.9,2.4,28.5
407,Jalen Reagor   NE,WR,11,—,—,—,—,—,0.0,2.1,0.0,2.1,0.0,BYE,—,2.1,0.0,0.0,5.3,10.9,6.0,2.6,28.5
407,Donovan Peoples-Jones   DET,WR,15,2.2,1.7,7.9,1.7,—,0.0,4.2,0.0,BYE,—,0.0,0.0,0.0,2.7,1.5,2.1,0.0,4.5,1.9,28.5
411,Jordan Akins   CLE,TE,16,2.2,1.2,—,1.6,BYE,0.0,0.0,1.6,2.1,1.8,0.0,0.0,1.6,1.3,1.8,3.8,3.8,5.4,1.8,28.2
412,Brock Wright   DET,TE,14,3.7,0.0,0.0,0.0,4.6,1.7,0.0,1.5,BYE,10.3,0.0,1.9,1.8,2.6,0.0,—,—,—,2.0,28.1
412,Byron Pringle   WAS,WR,15,—,1.4,—,2.5,2.0,0.0,2.6,0.0,8.5,1.7,3.2,4.7,0.0,BYE,1.5,0.0,0.0,0.0,1.9,28.1
414,Jarrett Stidham   DEN,QB,3,—,—,—,—,—,—,—,—,BYE,—,—,—,—,—,0.0,—,13.6,14.1,9.2,27.6
415,Tyquan Thornton   NE,WR,9,—,—,—,—,—,1.6,1.2,—,1.7,—,BYE,4.2,3.9,4.7,1.5,3.0,5.4,—,3.0,27.2
416,Carson Wentz   LAR,QB,2,—,—,—,—,—,—,—,—,—,BYE,—,0.0,—,—,—,—,—,27.1,13.6,27.1
416,River Cracraft   MIA,WR,10,13.0,5.4,2.3,—,—,—,—,—,—,BYE,0.0,0.0,3.6,0.0,0.0,—,0.0,2.8,2.7,27.1
418,Luke Schoonmaker   DAL,TE,17,0.0,7.1,0.0,0.0,0.0,0.0,BYE,2.3,1.0,0.0,10.3,2.2,2.2,0.0,0.0,1.4,0.0,0.0,1.6,26.5
419,Dorian Thompson-Robinson   CLE,QB,7,—,—,—,4.2,BYE,—,—,0.4,—,—,7.6,11.5,—,0.5,0.2,1.7,—,—,3.7,26.1
420,Michael Badgley   DET,K,4,—,—,—,—,—,—,—,—,BYE,—,—,—,—,—,6.0,6.0,8.0,6.0,6.5,26.0
420,MyCole Pruitt   ATL,TE,17,0.0,0.0,2.0,0.0,3.2,1.9,0.0,1.3,0.0,0.0,BYE,0.0,9.0,3.5,0.0,0.0,2.4,2.7,1.5,26.0
422,Mecole Hardman Jr.   KC,WR,8,—,1.6,—,—,—,0.0,1.6,1.6,4.0,BYE,3.2,—,—,—,—,—,0.0,13.7,3.2,25.7
423,Tyler Huntley   BAL,QB,5,—,—,—,0.8,—,—,0.0,—,6.3,—,—,—,BYE,—,—,—,4.7,13.8,5.1,25.6
423,Trent Sherfield Sr.   BUF,WR,15,—,—,3.8,3.8,1.3,0.0,1.5,0.0,1.9,0.0,0.0,0.0,BYE,1.9,0.0,0.0,0.0,11.4,1.7,25.6
425,Davis Allen   LAR,TE,15,0.0,—,—,0.0,0.0,0.0,0.0,0.0,0.0,BYE,0.0,1.6,0.0,15.0,2.4,0.0,0.0,6.5,1.7,25.5
426,P.J. Walker   CLE,QB,6,—,—,—,—,BYE,5.8,6.4,12.6,0.0,0.0,—,0.1,—,—,—,—,—,—,4.2,25.0
427,Alec Ingold   MIA,RB,17,5.4,0.0,0.0,3.3,0.0,0.0,0.0,1.5,1.1,BYE,4.6,0.0,0.7,2.3,0.0,3.2,2.8,0.0,1.5,24.9
427,Jalen Guyton   LAC,WR,8,—,—,—,—,BYE,—,—,—,0.0,14.1,—,1.4,1.5,1.8,3.9,2.2,0.0,—,3.1,24.9
429,Stephen Sullivan   CAR,TE,11,—,—,—,—,—,0.0,BYE,2.3,6.8,—,3.0,2.3,2.6,0.0,2.4,5.1,0.0,0.0,2.2,24.5
430,Josh Whyle   TEN,TE,11,0.0,0.0,0.0,10.6,1.7,2.1,BYE,—,0.0,3.6,1.7,2.1,2.6,—,—,—,—,—,2.2,24.4
430,Sam Darnold   SF,QB,10,-0.2,—,-0.1,-0.1,-0.1,—,—,—,BYE,-0.1,—,—,-0.1,—,0.6,7.1,-0.2,17.5,2.4,24.4
432,Andy Dalton   CAR,QB,3,—,0.0,23.5,—,0.1,—,BYE,—,—,—,—,—,—,—,—,—,—,—,7.9,23.6
433,Lucas Krull   DEN,TE,7,—,—,—,—,—,—,—,—,BYE,0.0,—,—,0.0,4.5,2.8,12.8,3.4,0.0,3.4,23.5
434,Nick Chubb   CLE,RB,2,16.7,6.4,—,—,BYE,—,—,—,—,—,—,—,—,—,—,—,—,—,11.6,23.1
435,Mason Crosby   NYG,K,3,—,—,—,—,—,—,—,—,—,—,—,—,BYE,—,—,7.0,7.0,9.0,7.7,23.0
435,Cole Turner   WAS,TE,12,2.7,4.1,7.5,0.0,1.9,0.0,0.0,—,0.0,—,1.7,3.9,1.2,BYE,—,0.0,—,—,1.9,23.0
437,Jacoby Brissett   WAS,QB,3,—,—,—,—,—,—,—,—,—,—,—,—,0.0,BYE,13.9,9.0,—,—,7.6,22.9
438,Tank Bigsby   JAC,RB,16,5.3,0.0,7.0,1.0,0.8,1.8,0.2,-1.1,BYE,0.5,2.1,0.6,0.0,0.0,-0.2,—,3.2,1.6,1.4,22.8
439,Robbie Chosen   MIA,WR,9,—,—,13.8,0.0,0.0,0.0,—,—,—,BYE,5.9,—,—,—,0.0,2.9,0.0,0.0,2.5,22.6
440,Lynn Bowden Jr.   NO,WR,15,—,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,BYE,4.0,0.9,6.4,6.1,0.0,1.6,1.3,1.5,22.5
441,Robert Tonyan   CHI,TE,16,0.0,0.0,—,3.8,3.0,2.1,0.0,1.8,2.1,0.0,0.0,0.0,BYE,0.0,0.0,2.4,7.0,0.0,1.4,22.2
442,Xavier Hutchinson   HOU,WR,15,1.9,0.0,—,0.0,0.0,1.5,BYE,0.0,1.2,1.7,0.0,4.4,—,3.5,0.5,2.8,2.8,1.6,1.5,21.9
443,Chase Claypool   MIA,WR,11,0.0,12.6,2.5,—,—,—,0.0,2.5,0.0,BYE,—,—,—,0.0,2.8,0.0,0.0,1.3,2.0,21.7
